match_id,season,date,gameweek,home_team,away_team,is_home,home_aerial_duels_lost,home_carries,home_carries_final_third,home_carries_penalty_area,home_carry_distance,home_completed_passes_types,home_corner_kicks,home_crosses_faced,home_goal_kick_launch_percentage,home_goal_kicks_attempted,home_goalkeeper_long_passes_attempted,home_key_passes,home_launch_percentage,home_live_ball_passes,home_long_pass_completion_rate,home_medium_passes_attempted,home_medium_passes_completed,home_pass_completion_rate,home_passes_attempted,home_passes_completed,home_passes_final_third,home_passes_penalty_area,home_passes_received,home_progressive_carries,home_progressive_carry_distance,home_progressive_pass_distance,home_progressive_passes,home_progressive_passes_received_detail,home_sca_pass_dead,home_sca_pass_live,home_sca_shot,home_sca_take_on,home_short_pass_completion_rate,home_short_passes_attempted,home_short_passes_completed,home_shot_creating_actions_per_90,home_shots_on_target_per_90,home_shots_per_90,home_through_balls,home_total_pass_distance,home_touches,home_touches_att_penalty,home_touches_att_third,home_touches_live_ball,home_touches_mid_third,away_aerial_duels_lost,away_carries,away_carries_final_third,away_carries_penalty_area,away_carry_distance,away_completed_passes_types,away_corner_kicks,away_crosses_faced,away_goal_kick_launch_percentage,away_goal_kicks_attempted,away_goalkeeper_long_passes_attempted,away_key_passes,away_launch_percentage,away_live_ball_passes,away_long_pass_completion_rate,away_medium_passes_attempted,away_medium_passes_completed,away_pass_completion_rate,away_passes_attempted,away_passes_completed,away_passes_final_third,away_passes_penalty_area,away_passes_received,away_progressive_carries,away_progressive_carry_distance,away_progressive_pass_distance,away_progressive_passes,away_progressive_passes_received_detail,away_sca_pass_dead,away_sca_pass_live,away_sca_shot,away_sca_take_on,away_short_pass_completion_rate,away_short_passes_attempted,away_short_passes_completed,away_shot_creating_actions_per_90,away_shots_on_target_per_90,away_shots_per_90,away_through_balls,away_total_pass_distance,away_touches,away_touches_att_penalty,away_touches_att_third,away_touches_live_ball,away_touches_mid_third,home_shot_accuracy,away_shot_accuracy,home_sca_per_shot,away_sca_per_shot,home_carry_efficiency,away_carry_efficiency,match_outcome,home_goals,away_goals,attack_advantage,sca_differential,home_tier_Mid-Table,home_tier_Relegation,home_tier_Top 4,away_tier_Mid-Table,away_tier_Relegation,away_tier_Top 4
2021-2022_GW24_Tottenham_vs_Southampto,2021-2022,2022-02-09,24.0,Tottenham,Southampton,1,500,15122,596,195,82037,17204,193,567,28.0,282,279,379,29.8,18976,58.0,7812,6856,83.1,20696,17204,1172,338,17097,791,42338,93464,1459,1450,51,678,61,46,90.5,9143,8270,23.21,4.87,12.79,88,283871,24853,864,5627,24848,11453,726,11085,561,197,62327,12505,233,573,70.9,285,612,353,46.4,15115,42.9,6093,4893,73.8,16941,12505,1016,249,12388,728,31425,80089,1326,1314,68,585,51,43,84.9,7173,6089,21.42,4.24,12.58,43,211003,21418,830,5713,21414,9409,0.38065843621399176,0.3368200836820084,1.8148148148148149,1.702928870292887,0.05230789578098135,0.0656743346865133,Away Win,2.0,3.0,0.6299999999999999,1.7899999999999991,1,0,0,1,0,0
2021-2022_GW24_AstonVilla_vs_LeedsUnite,2021-2022,2022-02-09,24.0,Aston Villa,Leeds United,1,561,11796,422,166,62511,12748,196,513,39.9,303,442,356,36.5,14615,48.2,6136,5184,77.3,16499,12748,1019,293,12668,653,31674,85405,1300,1293,85,608,41,49,87.0,6803,5916,22.03,4.18,12.13,71,220973,20609,825,5049,20606,8896,626,12260,412,170,67099,13989,170,445,37.0,292,413,347,27.5,16432,48.1,7050,5921,76.5,18288,13989,995,272,13865,671,36354,89161,1483,1467,68,589,60,52,86.1,7285,6271,21.71,3.74,12.63,66,242664,22705,789,4919,22700,9502,0.34490238611713664,0.29583333333333334,1.8156182212581344,1.71875,0.055357748389284506,0.05473083197389886,Draw,3.0,3.0,0.4399999999999995,0.3200000000000003,1,0,0,1,0,0
2021-2022_GW24_Wolves_vs_Arsenal,2021-2022,2022-02-10,24.0,Wolves,Arsenal,1,490,12837,522,190,69338,15253,168,562,42.2,275,423,294,35.6,17380,57.2,7664,6610,79.8,19103,15253,1096,212,15117,723,36188,92814,1283,1262,44,496,37,65,88.1,7415,6533,18.21,3.5,10.55,58,275607,23334,703,4887,23333,10204,572,13993,494,223,73530,16176,208,487,63.7,251,533,437,36.0,18149,51.3,8140,7187,81.5,19843,16176,1354,329,16066,734,39388,91114,1655,1642,68,788,66,57,89.2,8210,7325,27.11,4.89,15.29,77,280868,23780,982,6491,23772,10336,0.3316708229426434,0.32013769363166955,1.7256857855361596,1.7728055077452667,0.056321570460387944,0.05245479882798542,Away Win,0.0,1.0,-1.3899999999999997,-8.899999999999999,1,0,0,1,0,0
2021-2022_GW24_Liverpool_vs_LeicesterC,2021-2022,2022-02-10,24.0,Liverpool,Leicester City,1,467,17262,672,290,84190,21163,282,360,31.4,185,268,527,16.2,23742,62.3,10569,9245,82.8,25552,21163,1878,511,21042,885,45325,127087,2243,2227,105,912,104,63,89.7,10506,9420,32.87,6.24,18.97,112,370621,29575,1377,8419,29567,14176,553,13897,467,157,68708,16129,185,551,41.7,302,491,312,35.7,18268,51.5,7579,6573,80.1,20137,16129,1025,254,16036,622,34763,94214,1356,1351,41,566,42,48,88.2,8789,7751,19.61,4.32,11.39,65,269547,24409,746,4962,24407,11067,0.3287101248266297,0.3787528868360277,1.7323162274618584,1.720554272517321,0.05126868265554397,0.04475786140893718,Home Win,2.0,0.0,1.92,13.259999999999998,0,0,1,1,0,0
2021-2022_GW25_Manchester_vs_Southampto,2021-2022,2022-02-12,25.0,Manchester Utd,Southampton,1,443,13954,587,213,76394,16690,197,525,42.8,299,315,407,30.0,18862,58.9,7436,6398,80.9,20641,16690,1315,312,16590,784,41495,93084,1568,1562,65,706,38,56,88.4,9234,8162,24.13,4.71,13.24,80,280259,24652,883,6331,24647,11141,726,11085,561,197,62327,12505,233,573,70.9,285,612,353,46.4,15115,42.9,6093,4893,73.8,16941,12505,1016,249,12388,728,31425,80089,1326,1314,68,585,51,43,84.9,7173,6089,21.42,4.24,12.58,43,211003,21418,830,5713,21414,9409,0.3558648111332008,0.3368200836820084,1.823061630218688,1.702928870292887,0.05618460656442597,0.0656743346865133,Draw,1.0,1.0,0.46999999999999975,2.7099999999999973,0,0,1,1,0,0
2021-2022_GW25_Everton_vs_LeedsUnite,2021-2022,2022-02-12,25.0,Everton,Leeds United,1,725,9422,388,143,53443,10366,161,568,80.5,298,844,323,65.2,12746,44.9,4901,3844,71.2,14557,10366,898,255,10276,512,25599,76163,1100,1086,69,533,42,43,83.4,5859,4889,19.53,3.42,11.32,30,184813,19075,728,5013,19068,7899,626,12260,412,170,67099,13989,170,445,37.0,292,413,347,27.5,16432,48.1,7050,5921,76.5,18288,13989,995,272,13865,671,36354,89161,1483,1467,68,589,60,52,86.1,7285,6271,21.71,3.74,12.63,66,242664,22705,789,4919,22700,9502,0.3023255813953488,0.29583333333333334,1.7255813953488373,1.71875,0.05434090426661006,0.05473083197389886,Home Win,3.0,0.0,-0.3200000000000003,-2.1799999999999997,1,0,0,1,0,0
2021-2022_GW25_Brentford_vs_CrystalPal,2021-2022,2022-02-12,25.0,Brentford,Crystal Palace,1,728,10280,332,102,49925,11676,159,626,61.0,300,768,311,43.2,14443,47.6,6120,4797,71.8,16272,11676,942,262,11565,450,26085,85983,1189,1170,96,487,62,37,82.4,6312,5201,19.45,3.71,11.47,50,211867,20462,819,4566,20456,8201,618,13129,410,149,65928,14983,175,525,40.1,272,375,305,26.8,17115,51.1,7610,6521,78.5,19081,14983,990,270,14878,592,33176,92523,1229,1214,63,500,46,43,87.4,7495,6553,18.71,3.68,10.63,40,265538,23466,749,4943,23458,9989,0.32339449541284404,0.3465346534653465,1.694954128440367,1.75990099009901,0.04377431906614786,0.045091019879655726,Draw,0.0,0.0,0.029999999999999805,0.7399999999999984,1,0,0,1,0,0
2021-2022_GW25_Watford_vs_Brighton,2021-2022,2022-02-12,25.0,Watford,Brighton,1,749,9426,380,148,51283,10423,161,642,83.9,311,830,298,61.1,12800,45.8,5325,4270,71.2,14641,10423,834,213,10320,557,24863,80054,1070,1057,59,475,43,48,82.0,5496,4505,18.24,3.24,10.45,35,193942,19161,625,4328,19159,7827,498,13919,519,139,68537,16410,200,535,64.3,241,568,356,31.4,18838,53.5,8208,7130,79.7,20588,16410,1187,342,16278,676,35095,95307,1547,1529,84,630,55,49,88.0,8172,7195,22.89,3.71,12.68,58,288827,24854,876,6505,24847,10520,0.30982367758186397,0.2925311203319502,1.7455919395465995,1.8049792531120332,0.05909187354126883,0.04856670737840362,Away Win,0.0,2.0,-0.46999999999999975,-4.650000000000002,0,1,0,1,0,0
2021-2022_GW25_NorwichCit_vs_Manchester,2021-2022,2022-02-12,25.0,Norwich City,Manchester City,1,598,11136,356,126,60854,12164,165,617,45.3,311,528,264,36.3,14176,49.7,5949,4912,75.7,16070,12164,739,226,12047,566,30074,80065,1031,1018,67,435,33,41,86.0,6484,5578,16.76,2.74,9.74,50,217007,20234,601,4167,20231,8047,397,21064,840,386,110018,24406,316,310,19.0,147,188,536,15.7,26239,68.1,11162,10158,87.5,27902,24406,2110,535,24212,1145,61200,117964,2421,2402,78,997,88,70,92.9,12605,11713,33.84,6.24,18.53,102,412596,31381,1499,9729,31372,15281,0.2810810810810811,0.3366477272727273,1.7216216216216216,1.8267045454545454,0.050826149425287355,0.05435814660083555,Away Win,0.0,4.0,-3.5,-17.080000000000002,0,1,0,0,0,1
2021-2022_GW25_Tottenham_vs_Wolves,2021-2022,2022-02-13,25.0,Tottenham,Wolves,1,500,15122,596,195,82037,17204,193,567,28.0,282,279,379,29.8,18976,58.0,7812,6856,83.1,20696,17204,1172,338,17097,791,42338,93464,1459,1450,51,678,61,46,90.5,9143,8270,23.21,4.87,12.79,88,283871,24853,864,5627,24848,11453,490,12837,522,190,69338,15253,168,562,42.2,275,423,294,35.6,17380,57.2,7664,6610,79.8,19103,15253,1096,212,15117,723,36188,92814,1283,1262,44,496,37,65,88.1,7415,6533,18.21,3.5,10.55,58,275607,23334,703,4887,23333,10204,0.38065843621399176,0.3316708229426434,1.8148148148148149,1.7256857855361596,0.05230789578098135,0.056321570460387944,Away Win,0.0,2.0,1.37,5.0,1,0,0,1,0,0
2021-2022_GW25_NewcastleU_vs_AstonVilla,2021-2022,2022-02-13,25.0,Newcastle Utd,Aston Villa,1,619,9243,397,163,50896,10201,160,521,84.6,344,726,308,50.3,12203,48.9,4880,3917,72.7,14036,10201,791,193,10113,544,23964,77685,923,911,81,504,57,61,83.7,5432,4545,19.95,3.74,11.74,31,188373,18281,727,4314,18278,7483,561,11796,422,166,62511,12748,196,513,39.9,303,442,356,36.5,14615,48.2,6136,5184,77.3,16499,12748,1019,293,12668,653,31674,85405,1300,1293,85,608,41,49,87.0,6803,5916,22.03,4.18,12.13,71,220973,20609,825,5049,20606,8896,0.3183856502242152,0.34490238611713664,1.6995515695067265,1.8156182212581344,0.0588553499945905,0.055357748389284506,Home Win,1.0,0.0,-0.4399999999999995,-2.080000000000002,1,0,0,1,0,0
2021-2022_GW25_Burnley_vs_Liverpool,2021-2022,2022-02-13,25.0,Burnley,Liverpool,1,733,8229,300,84,42272,9454,183,642,91.1,304,870,286,69.8,12275,45.3,4472,3306,67.0,14107,9454,877,240,9342,388,19061,80195,972,958,81,455,50,28,80.7,5327,4297,17.74,3.13,10.66,32,178791,18371,663,4686,18369,8051,467,17262,672,290,84190,21163,282,360,31.4,185,268,527,16.2,23742,62.3,10569,9245,82.8,25552,21163,1878,511,21042,885,45325,127087,2243,2227,105,912,104,63,89.7,10506,9420,32.87,6.24,18.97,112,370621,29575,1377,8419,29567,14176,0.2938271604938272,0.3287101248266297,1.6641975308641976,1.7323162274618584,0.04715032203183862,0.05126868265554397,Away Win,0.0,1.0,-3.1100000000000003,-15.129999999999999,1,0,0,0,0,1
2021-2022_GW25_LeicesterC_vs_WestHam,2021-2022,2022-02-13,25.0,Leicester City,West Ham,1,553,13897,467,157,68708,16129,185,551,41.7,302,491,312,35.7,18268,51.5,7579,6573,80.1,20137,16129,1025,254,16036,622,34763,94214,1356,1351,41,566,42,48,88.2,8789,7751,19.61,4.32,11.39,65,269547,24409,746,4962,24407,11067,628,12622,479,171,68100,14326,200,610,57.4,305,553,320,50.5,16647,50.9,6856,5789,78.0,18378,14326,1106,271,14229,646,32664,89191,1449,1437,68,569,50,47,88.4,7493,6627,20.26,3.74,11.66,29,251152,22331,810,5543,22325,9992,0.3787528868360277,0.32054176072234764,1.720554272517321,1.7381489841986455,0.04475786140893718,0.05118047852955158,Draw,2.0,2.0,0.5800000000000001,-0.6500000000000021,1,0,0,1,0,0
2021-2022_GW18_Manchester_vs_Brighton,2021-2022,2022-02-15,18.0,Manchester Utd,Brighton,1,443,13954,587,213,76394,16690,197,525,42.8,299,315,407,30.0,18862,58.9,7436,6398,80.9,20641,16690,1315,312,16590,784,41495,93084,1568,1562,65,706,38,56,88.4,9234,8162,24.13,4.71,13.24,80,280259,24652,883,6331,24647,11141,498,13919,519,139,68537,16410,200,535,64.3,241,568,356,31.4,18838,53.5,8208,7130,79.7,20588,16410,1187,342,16278,676,35095,95307,1547,1529,84,630,55,49,88.0,8172,7195,22.89,3.71,12.68,58,288827,24854,876,6505,24847,10520,0.3558648111332008,0.2925311203319502,1.823061630218688,1.8049792531120332,0.05618460656442597,0.04856670737840362,Home Win,2.0,0.0,1.0,1.2399999999999984,0,0,1,1,0,0
2021-2022_GW26_WestHam_vs_NewcastleU,2021-2022,2022-02-19,26.0,West Ham,Newcastle Utd,1,628,12622,479,171,68100,14326,200,610,57.4,305,553,320,50.5,16647,50.9,6856,5789,78.0,18378,14326,1106,271,14229,646,32664,89191,1449,1437,68,569,50,47,88.4,7493,6627,20.26,3.74,11.66,29,251152,22331,810,5543,22325,9992,619,9243,397,163,50896,10201,160,521,84.6,344,726,308,50.3,12203,48.9,4880,3917,72.7,14036,10201,791,193,10113,544,23964,77685,923,911,81,504,57,61,83.7,5432,4545,19.95,3.74,11.74,31,188373,18281,727,4314,18278,7483,0.32054176072234764,0.3183856502242152,1.7381489841986455,1.6995515695067265,0.05118047852955158,0.0588553499945905,Draw,1.0,1.0,0.0,0.3100000000000023,1,0,0,1,0,0
2021-2022_GW26_Brighton_vs_Burnley,2021-2022,2022-02-19,26.0,Brighton,Burnley,1,498,13919,519,139,68537,16410,200,535,64.3,241,568,356,31.4,18838,53.5,8208,7130,79.7,20588,16410,1187,342,16278,676,35095,95307,1547,1529,84,630,55,49,88.0,8172,7195,22.89,3.71,12.68,58,288827,24854,876,6505,24847,10520,733,8229,300,84,42272,9454,183,642,91.1,304,870,286,69.8,12275,45.3,4472,3306,67.0,14107,9454,877,240,9342,388,19061,80195,972,958,81,455,50,28,80.7,5327,4297,17.74,3.13,10.66,32,178791,18371,663,4686,18369,8051,0.2925311203319502,0.2938271604938272,1.8049792531120332,1.6641975308641976,0.04856670737840362,0.04715032203183862,Away Win,0.0,3.0,0.5800000000000001,5.150000000000002,1,0,0,1,0,0
2021-2022_GW26_Southampto_vs_Everton,2021-2022,2022-02-19,26.0,Southampton,Everton,1,726,11085,561,197,62327,12505,233,573,70.9,285,612,353,46.4,15115,42.9,6093,4893,73.8,16941,12505,1016,249,12388,728,31425,80089,1326,1314,68,585,51,43,84.9,7173,6089,21.42,4.24,12.58,43,211003,21418,830,5713,21414,9409,725,9422,388,143,53443,10366,161,568,80.5,298,844,323,65.2,12746,44.9,4901,3844,71.2,14557,10366,898,255,10276,512,25599,76163,1100,1086,69,533,42,43,83.4,5859,4889,19.53,3.42,11.32,30,184813,19075,728,5013,19068,7899,0.3368200836820084,0.3023255813953488,1.702928870292887,1.7255813953488373,0.0656743346865133,0.05434090426661006,Home Win,2.0,0.0,0.8200000000000003,1.8900000000000006,1,0,0,1,0,0
2021-2022_GW26_Arsenal_vs_Brentford,2021-2022,2022-02-19,26.0,Arsenal,Brentford,1,572,13993,494,223,73530,16176,208,487,63.7,251,533,437,36.0,18149,51.3,8140,7187,81.5,19843,16176,1354,329,16066,734,39388,91114,1655,1642,68,788,66,57,89.2,8210,7325,27.11,4.89,15.29,77,280868,23780,982,6491,23772,10336,728,10280,332,102,49925,11676,159,626,61.0,300,768,311,43.2,14443,47.6,6120,4797,71.8,16272,11676,942,262,11565,450,26085,85983,1189,1170,96,487,62,37,82.4,6312,5201,19.45,3.71,11.47,50,211867,20462,819,4566,20456,8201,0.32013769363166955,0.32339449541284404,1.7728055077452667,1.694954128440367,0.05245479882798542,0.04377431906614786,Home Win,2.0,1.0,1.1799999999999997,7.66,1,0,0,1,0,0
2021-2022_GW26_CrystalPal_vs_Chelsea,2021-2022,2022-02-19,26.0,Crystal Palace,Chelsea,1,618,13129,410,149,65928,14983,175,525,40.1,272,375,305,26.8,17115,51.1,7610,6521,78.5,19081,14983,990,270,14878,592,33176,92523,1229,1214,63,500,46,43,87.4,7495,6553,18.71,3.68,10.63,40,265538,23466,749,4943,23458,9989,486,17090,729,243,86187,21190,241,419,25.7,202,222,439,19.1,23158,60.6,9322,8318,85.1,24888,21190,1614,437,21040,894,46504,113085,1967,1956,62,818,75,48,91.5,11617,10628,28.0,5.26,15.34,77,342325,28975,1066,7881,28966,13385,0.3465346534653465,0.34305317324185247,1.75990099009901,1.8250428816466553,0.045091019879655726,0.052311293153891165,Away Win,0.0,1.0,-1.5799999999999996,-9.29,1,0,0,0,0,1
2021-2022_GW26_Liverpool_vs_NorwichCit,2021-2022,2022-02-19,26.0,Liverpool,Norwich City,1,467,17262,672,290,84190,21163,282,360,31.4,185,268,527,16.2,23742,62.3,10569,9245,82.8,25552,21163,1878,511,21042,885,45325,127087,2243,2227,105,912,104,63,89.7,10506,9420,32.87,6.24,18.97,112,370621,29575,1377,8419,29567,14176,598,11136,356,126,60854,12164,165,617,45.3,311,528,264,36.3,14176,49.7,5949,4912,75.7,16070,12164,739,226,12047,566,30074,80065,1031,1018,67,435,33,41,86.0,6484,5578,16.76,2.74,9.74,50,217007,20234,601,4167,20231,8047,0.3287101248266297,0.2810810810810811,1.7323162274618584,1.7216216216216216,0.05126868265554397,0.050826149425287355,Home Win,3.0,1.0,3.5,16.109999999999996,0,0,1,0,1,0
2021-2022_GW26_AstonVilla_vs_Watford,2021-2022,2022-02-19,26.0,Aston Villa,Watford,1,561,11796,422,166,62511,12748,196,513,39.9,303,442,356,36.5,14615,48.2,6136,5184,77.3,16499,12748,1019,293,12668,653,31674,85405,1300,1293,85,608,41,49,87.0,6803,5916,22.03,4.18,12.13,71,220973,20609,825,5049,20606,8896,749,9426,380,148,51283,10423,161,642,83.9,311,830,298,61.1,12800,45.8,5325,4270,71.2,14641,10423,834,213,10320,557,24863,80054,1070,1057,59,475,43,48,82.0,5496,4505,18.24,3.24,10.45,35,193942,19161,625,4328,19159,7827,0.34490238611713664,0.30982367758186397,1.8156182212581344,1.7455919395465995,0.055357748389284506,0.05909187354126883,Away Win,0.0,1.0,0.9399999999999995,3.7900000000000027,1,0,0,0,1,0
2021-2022_GW26_Manchester_vs_Tottenham,2021-2022,2022-02-19,26.0,Manchester City,Tottenham,1,397,21064,840,386,110018,24406,316,310,19.0,147,188,536,15.7,26239,68.1,11162,10158,87.5,27902,24406,2110,535,24212,1145,61200,117964,2421,2402,78,997,88,70,92.9,12605,11713,33.84,6.24,18.53,102,412596,31381,1499,9729,31372,15281,500,15122,596,195,82037,17204,193,567,28.0,282,279,379,29.8,18976,58.0,7812,6856,83.1,20696,17204,1172,338,17097,791,42338,93464,1459,1450,51,678,61,46,90.5,9143,8270,23.21,4.87,12.79,88,283871,24853,864,5627,24848,11453,0.3366477272727273,0.38065843621399176,1.8267045454545454,1.8148148148148149,0.05435814660083555,0.05230789578098135,Away Win,2.0,3.0,1.37,10.630000000000003,0,0,1,1,0,0
2021-2022_GW26_LeedsUnite_vs_Manchester,2021-2022,2022-02-20,26.0,Leeds United,Manchester Utd,1,626,12260,412,170,67099,13989,170,445,37.0,292,413,347,27.5,16432,48.1,7050,5921,76.5,18288,13989,995,272,13865,671,36354,89161,1483,1467,68,589,60,52,86.1,7285,6271,21.71,3.74,12.63,66,242664,22705,789,4919,22700,9502,443,13954,587,213,76394,16690,197,525,42.8,299,315,407,30.0,18862,58.9,7436,6398,80.9,20641,16690,1315,312,16590,784,41495,93084,1568,1562,65,706,38,56,88.4,9234,8162,24.13,4.71,13.24,80,280259,24652,883,6331,24647,11141,0.29583333333333334,0.3558648111332008,1.71875,1.823061630218688,0.05473083197389886,0.05618460656442597,Away Win,2.0,4.0,-0.9699999999999998,-2.419999999999998,1,0,0,0,0,1
2021-2022_GW26_Wolves_vs_LeicesterC,2021-2022,2022-02-20,26.0,Wolves,Leicester City,1,490,12837,522,190,69338,15253,168,562,42.2,275,423,294,35.6,17380,57.2,7664,6610,79.8,19103,15253,1096,212,15117,723,36188,92814,1283,1262,44,496,37,65,88.1,7415,6533,18.21,3.5,10.55,58,275607,23334,703,4887,23333,10204,553,13897,467,157,68708,16129,185,551,41.7,302,491,312,35.7,18268,51.5,7579,6573,80.1,20137,16129,1025,254,16036,622,34763,94214,1356,1351,41,566,42,48,88.2,8789,7751,19.61,4.32,11.39,65,269547,24409,746,4962,24407,11067,0.3316708229426434,0.3787528868360277,1.7256857855361596,1.720554272517321,0.056321570460387944,0.04475786140893718,Home Win,2.0,1.0,-0.8200000000000003,-1.3999999999999986,1,0,0,1,0,0
2021-2022_GW13_Burnley_vs_Tottenham,2021-2022,2022-02-23,13.0,Burnley,Tottenham,1,733,8229,300,84,42272,9454,183,642,91.1,304,870,286,69.8,12275,45.3,4472,3306,67.0,14107,9454,877,240,9342,388,19061,80195,972,958,81,455,50,28,80.7,5327,4297,17.74,3.13,10.66,32,178791,18371,663,4686,18369,8051,500,15122,596,195,82037,17204,193,567,28.0,282,279,379,29.8,18976,58.0,7812,6856,83.1,20696,17204,1172,338,17097,791,42338,93464,1459,1450,51,678,61,46,90.5,9143,8270,23.21,4.87,12.79,88,283871,24853,864,5627,24848,11453,0.2938271604938272,0.38065843621399176,1.6641975308641976,1.8148148148148149,0.04715032203183862,0.05230789578098135,Home Win,1.0,0.0,-1.7400000000000002,-5.470000000000002,1,0,0,1,0,0
2021-2022_GW18_Watford_vs_CrystalPal,2021-2022,2022-02-23,18.0,Watford,Crystal Palace,1,749,9426,380,148,51283,10423,161,642,83.9,311,830,298,61.1,12800,45.8,5325,4270,71.2,14641,10423,834,213,10320,557,24863,80054,1070,1057,59,475,43,48,82.0,5496,4505,18.24,3.24,10.45,35,193942,19161,625,4328,19159,7827,618,13129,410,149,65928,14983,175,525,40.1,272,375,305,26.8,17115,51.1,7610,6521,78.5,19081,14983,990,270,14878,592,33176,92523,1229,1214,63,500,46,43,87.4,7495,6553,18.71,3.68,10.63,40,265538,23466,749,4943,23458,9989,0.30982367758186397,0.3465346534653465,1.7455919395465995,1.75990099009901,0.05909187354126883,0.045091019879655726,Away Win,1.0,4.0,-0.43999999999999995,-0.4700000000000024,0,1,0,1,0,0
2021-2022_GW19_Liverpool_vs_LeedsUnite,2021-2022,2022-02-23,19.0,Liverpool,Leeds United,1,467,17262,672,290,84190,21163,282,360,31.4,185,268,527,16.2,23742,62.3,10569,9245,82.8,25552,21163,1878,511,21042,885,45325,127087,2243,2227,105,912,104,63,89.7,10506,9420,32.87,6.24,18.97,112,370621,29575,1377,8419,29567,14176,626,12260,412,170,67099,13989,170,445,37.0,292,413,347,27.5,16432,48.1,7050,5921,76.5,18288,13989,995,272,13865,671,36354,89161,1483,1467,68,589,60,52,86.1,7285,6271,21.71,3.74,12.63,66,242664,22705,789,4919,22700,9502,0.3287101248266297,0.29583333333333334,1.7323162274618584,1.71875,0.05126868265554397,0.05473083197389886,Home Win,6.0,0.0,2.5,11.159999999999997,0,0,1,1,0,0
2021-2022_GW20_Arsenal_vs_Wolves,2021-2022,2022-02-24,20.0,Arsenal,Wolves,1,572,13993,494,223,73530,16176,208,487,63.7,251,533,437,36.0,18149,51.3,8140,7187,81.5,19843,16176,1354,329,16066,734,39388,91114,1655,1642,68,788,66,57,89.2,8210,7325,27.11,4.89,15.29,77,280868,23780,982,6491,23772,10336,490,12837,522,190,69338,15253,168,562,42.2,275,423,294,35.6,17380,57.2,7664,6610,79.8,19103,15253,1096,212,15117,723,36188,92814,1283,1262,44,496,37,65,88.1,7415,6533,18.21,3.5,10.55,58,275607,23334,703,4887,23333,10204,0.32013769363166955,0.3316708229426434,1.7728055077452667,1.7256857855361596,0.05245479882798542,0.056321570460387944,Home Win,2.0,1.0,1.3899999999999997,8.899999999999999,1,0,0,1,0,0
2021-2022_GW27_Southampto_vs_NorwichCit,2021-2022,2022-02-25,27.0,Southampton,Norwich City,1,726,11085,561,197,62327,12505,233,573,70.9,285,612,353,46.4,15115,42.9,6093,4893,73.8,16941,12505,1016,249,12388,728,31425,80089,1326,1314,68,585,51,43,84.9,7173,6089,21.42,4.24,12.58,43,211003,21418,830,5713,21414,9409,598,11136,356,126,60854,12164,165,617,45.3,311,528,264,36.3,14176,49.7,5949,4912,75.7,16070,12164,739,226,12047,566,30074,80065,1031,1018,67,435,33,41,86.0,6484,5578,16.76,2.74,9.74,50,217007,20234,601,4167,20231,8047,0.3368200836820084,0.2810810810810811,1.702928870292887,1.7216216216216216,0.0656743346865133,0.050826149425287355,Home Win,2.0,0.0,1.5,4.66,1,0,0,0,1,0
2021-2022_GW27_LeedsUnite_vs_Tottenham,2021-2022,2022-02-26,27.0,Leeds United,Tottenham,1,626,12260,412,170,67099,13989,170,445,37.0,292,413,347,27.5,16432,48.1,7050,5921,76.5,18288,13989,995,272,13865,671,36354,89161,1483,1467,68,589,60,52,86.1,7285,6271,21.71,3.74,12.63,66,242664,22705,789,4919,22700,9502,500,15122,596,195,82037,17204,193,567,28.0,282,279,379,29.8,18976,58.0,7812,6856,83.1,20696,17204,1172,338,17097,791,42338,93464,1459,1450,51,678,61,46,90.5,9143,8270,23.21,4.87,12.79,88,283871,24853,864,5627,24848,11453,0.29583333333333334,0.38065843621399176,1.71875,1.8148148148148149,0.05473083197389886,0.05230789578098135,Away Win,0.0,4.0,-1.13,-1.5,1,0,0,1,0,0
2021-2022_GW27_CrystalPal_vs_Burnley,2021-2022,2022-02-26,27.0,Crystal Palace,Burnley,1,618,13129,410,149,65928,14983,175,525,40.1,272,375,305,26.8,17115,51.1,7610,6521,78.5,19081,14983,990,270,14878,592,33176,92523,1229,1214,63,500,46,43,87.4,7495,6553,18.71,3.68,10.63,40,265538,23466,749,4943,23458,9989,733,8229,300,84,42272,9454,183,642,91.1,304,870,286,69.8,12275,45.3,4472,3306,67.0,14107,9454,877,240,9342,388,19061,80195,972,958,81,455,50,28,80.7,5327,4297,17.74,3.13,10.66,32,178791,18371,663,4686,18369,8051,0.3465346534653465,0.2938271604938272,1.75990099009901,1.6641975308641976,0.045091019879655726,0.04715032203183862,Draw,1.0,1.0,0.5500000000000003,0.9700000000000024,1,0,0,1,0,0
2021-2022_GW27_Brighton_vs_AstonVilla,2021-2022,2022-02-26,27.0,Brighton,Aston Villa,1,498,13919,519,139,68537,16410,200,535,64.3,241,568,356,31.4,18838,53.5,8208,7130,79.7,20588,16410,1187,342,16278,676,35095,95307,1547,1529,84,630,55,49,88.0,8172,7195,22.89,3.71,12.68,58,288827,24854,876,6505,24847,10520,561,11796,422,166,62511,12748,196,513,39.9,303,442,356,36.5,14615,48.2,6136,5184,77.3,16499,12748,1019,293,12668,653,31674,85405,1300,1293,85,608,41,49,87.0,6803,5916,22.03,4.18,12.13,71,220973,20609,825,5049,20606,8896,0.2925311203319502,0.34490238611713664,1.8049792531120332,1.8156182212581344,0.04856670737840362,0.055357748389284506,Away Win,0.0,2.0,-0.46999999999999975,0.8599999999999994,1,0,0,1,0,0
